event_id,match_id,team,event_team,event_time,event_type,action_player_1,action_player_2
2510,176,Fulham,home, 29 ,Yellow card, João Palhinha ,
2511,176,Fulham,home, 31 ,Yellow card, Kenny Tete ,
2512,176,Brentford,away, 44 ,Goal, Christian Nørgaard , Mathias Jensen 
2513,176,Brentford,away, 50 ,Disallowed goal,Disallowed goal,
2514,176,Brentford,away, 56 ,Yellow card, Josh Dasilva ,
2515,176,Brentford,away, 59 ,Substitution, Keane Lewis-Potter , Aaron Hickey 
2516,176,Brentford,away, 60 ,Substitution, Vitaly Janelt , Mathias Jensen 
2517,176,Brentford,away, 71 ,Goal, Ivan Toney , Yoane Wissa 
2518,176,Brentford,away, 74 ,Substitution, Shandon Baptiste , Josh Dasilva 
2519,176,Fulham,home, 77 ,Substitution, Thomas Cairney , Jay Stansfield 
2520,176,Fulham,home, 77 ,Substitution, Kevin Mbabu , Kenny Tete 
2521,176,Brentford,away, 80 ,Yellow card, Ben Mee ,
2522,176,Brentford,away, 83 ,Substitution, Saman Ghoddos , Yoane Wissa 
2523,176,Fulham,home, 90 ,Goal, Aleksandar Mitrović , Kevin Mbabu 
2524,176,Fulham,home, 92 ,Substitution, Shane Duffy , Aleksandar Mitrović 
2525,176,Fulham,home, 94 ,Yellow card, Kevin Mbabu ,
2526,177,Nottingham Forest,away, 20 ,Yellow card, Joe Worrall ,
2527,177,Everton,home, 21 ,Yellow card, Anthony Gordon ,
2528,177,Nottingham Forest,away, 29 ,Yellow card, Neco Williams ,
2529,177,Everton,home, 35 ,Yellow card, Alex Iwobi ,
2530,177,Nottingham Forest,away, 55 ,Substitution, Ryan Yates , Orel Mangala 
2531,177,Everton,home, 57 ,Substitution, Amadou Onana , Tom Davies 
2532,177,Everton,home, 57 ,Substitution, Dwight McNeil , Salomón Rondón 
2533,177,Everton,home, 60 ,Yellow card, Amadou Onana ,
2534,177,Nottingham Forest,away, 61 ,Substitution, Morgan Gibbs-White , Taiwo Awoniyi 
2535,177,Nottingham Forest,away, 81 ,Goal, Brennan Johnson ,
2536,177,Nottingham Forest,away, 84 ,Substitution, Cheikhou Kouyaté , Jesse Lingard 
2537,177,Everton,home, 88 ,Goal, Demarai Gray , Jordan Pickford 
2538,178,Aston Villa,away, 5 ,Goal, Ollie Watkins , Leon Bailey 
2539,178,Crystal Palace,home, 7 ,Goal, Wilfried Zaha , Odsonne Édouard 
2540,178,Crystal Palace,home, 26 ,Disallowed goal,Disallowed goal,
2541,178,Aston Villa,away, 36 ,Yellow card, John McGinn ,
2542,178,Crystal Palace,home, 39 ,Yellow card, Wilfried Zaha ,
2543,178,Crystal Palace,home, 58 ,Missed penalty, Wilfried Zaha , Missed penalty 
2544,178,Crystal Palace,home, 58 ,Goal, Wilfried Zaha ,
2545,178,Aston Villa,away, 66 ,Substitution, Danny Ings , Leon Bailey 
2546,178,Crystal Palace,home, 70 ,Substitution, Jean Mateta , Odsonne Édouard 
2547,178,Crystal Palace,home, 70 ,Substitution, Michael Olise , Jordan Ayew 
2548,178,Crystal Palace,home, 71 ,Goal, Jean Mateta , Tyrick Mitchell 
2549,178,Aston Villa,away, 73 ,Substitution, Douglas Luiz , John McGinn 
2550,178,Aston Villa,away, 73 ,Substitution, Philippe Coutinho , Emiliano Buendía 
2551,178,Crystal Palace,home, 75 ,Yellow card, Jeffrey Schlupp ,
2552,178,Crystal Palace,home, 82 ,Substitution, Luka Milivojevic , Wilfried Zaha 
2553,178,Crystal Palace,home, 82 ,Substitution, Will Hughes , Jeffrey Schlupp 
2554,178,Crystal Palace,home, 91 ,Substitution, Chris Richards , Eberechi Eze 
2555,179,Tottenham,home, 11 ,Yellow card, Pierre-Emile Højbjerg ,
2556,179,Wolves,away, 56 ,Yellow card, Rayan Aït Nouri ,
2557,179,Wolves,away, 58 ,Substitution, Leander Dendoncker , Joao Moutinho 
2558,179,Wolves,away, 59 ,Substitution, Raúl Jiménez , Daniel Podence 
2559,179,Tottenham,home, 64 ,Goal, Harry Kane , Ivan Perišić 
2560,179,Tottenham,home, 67 ,Yellow card, Harry Kane ,
2561,179,Wolves,away, 67 ,Yellow card, Nathan Collins ,
2562,179,Wolves,away, 71 ,Substitution, Adama Traore , Pedro Neto 
2563,179,Wolves,away, 71 ,Substitution, Nelson Semedo , Rayan Aït Nouri 
2564,179,Tottenham,home, 76 ,Substitution, Richarlison , Son Heung-min 
2565,179,Tottenham,home, 76 ,Substitution, Ryan Sessegnon , Ivan Perišić 
2566,179,Wolves,away, 81 ,Substitution, Hwang Hee-chan , Goncalo Guedes 
2567,179,Tottenham,home, 86 ,Substitution, Yves Bissouma , Dejan Kulusevski 
2568,180,Crystal Palace,away, 32 ,Goal, Wilfried Zaha , Eberechi Eze 
2569,180,Liverpool,home, 40 ,Yellow card, Luis Díaz ,
2570,180,Crystal Palace,away, 57 ,Yellow card, Joachim Andersen ,
2571,180,Liverpool,home, 57 ,Red card, Darwin Núñez ,
2572,180,Liverpool,home, 61 ,Goal, Luis Díaz , James Milner 
2573,180,Liverpool,home, 63 ,Substitution, Konstantinos Tsimikas , Andrew Robertson 
2574,180,Crystal Palace,away, 63 ,Substitution, Odsonne Édouard , Jordan Ayew 
2575,180,Liverpool,home, 63 ,Substitution, Joseph Gomez , Nathaniel Phillips 
2576,180,Liverpool,home, 63 ,Substitution, Jordan Henderson , James Milner 
2577,180,Crystal Palace,away, 68 ,Yellow card, Joel Ward ,
2578,180,Crystal Palace,away, 79 ,Substitution, Will Hughes , Cheick Doucouré 
2579,180,Crystal Palace,away, 79 ,Substitution, Luka Milivojevic , Eberechi Eze 
2580,180,Crystal Palace,away, 79 ,Substitution, Chris Richards , Tyrick Mitchell 
2581,180,Liverpool,home, 79 ,Substitution, Fábio Carvalho , Harvey Elliott 
2582,180,Crystal Palace,away, 88 ,Yellow card, Odsonne Édouard ,
2583,180,Crystal Palace,away, 88 ,Substitution, Michael Olise , Jeffrey Schlupp 
2584,180,Crystal Palace,away, 91 ,Yellow card, Vicente Guaita ,
2585,180,Liverpool,home, 92 ,Yellow card, Konstantinos Tsimikas ,
2586,181,Chelsea,home, 19 ,Goal, Kalidou Koulibaly , Marc Cucurella 
2587,181,Chelsea,home, 41 ,Yellow card, Reece James ,
2588,181,Tottenham,away, 57 ,Substitution, Richarlison , Ryan Sessegnon 
