match_id,stage,date,pens,pens_home_score,pens_away_score,team_name_home,team_name_away,team_home_score,team_away_score,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,duels_won_home,duels_won_away,prediction_team_home_win,prediction_draw,prediction_team_away_win,prediction_quantity,location,lineup_home,lineup_away,player_names_home,player_numbers_home,player_names_away,player_numbers_away
54,Matchday 16,12/11/2022,False,False,False,Newcastle United,Chelsea,1,0,0.48,0.52,10, 5 ,3, 2 ,0.52,0.49,0.4,0.06,0.54,67836,St. James' Park,"[{'player_name': ' Joelinton ', 'player_number': ' 7'}, {'player_name': ' Wood ', 'player_number': ' 20'}, {'player_name': ' Almirón ', 'player_number': ' 24'}, {'player_name': ' Willock ', 'player_number': ' 28'}, {'player_name': ' Bruno Guimarães ', 'player_number': ' 39'}, {'player_name': ' Longstaff ', 'player_number': ' 36'}, {'player_name': ' Burn ', 'player_number': ' 33'}, {'player_name': ' Botman ', 'player_number': ' 4'}, {'player_name': ' Schär ', 'player_number': ' 5'}, {'player_name': ' Trippier ', 'player_number': ' 2'}, {'player_name': ' Pope ', 'player_number': ' 22'}]","[{'player_name': ' Broja ', 'player_number': ' 18'}, {'player_name': ' Mount ', 'player_number': ' 19'}, {'player_name': ' Gallagher ', 'player_number': ' 23'}, {'player_name': ' Hall ', 'player_number': ' 67'}, {'player_name': ' Kovačić ', 'player_number': ' 8'}, {'player_name': ' Jorginho ', 'player_number': ' 5'}, {'player_name': ' Loftus-Cheek ', 'player_number': ' 12'}, {'player_name': ' Koulibaly ', 'player_number': ' 26'}, {'player_name': ' Chalobah ', 'player_number': ' 14'}, {'player_name': ' Azpilicueta ', 'player_number': ' 28'}, {'player_name': ' Mendy ', 'player_number': ' 16'}]","['Joelinton', 'Wood', 'Almirón', 'Willock', 'Bruno Guimarães', 'Longstaff', 'Burn', 'Botman', 'Schär', 'Trippier', 'Pope']","['7', '20', '24', '28', '39', '36', '33', '4', '5', '2', '22']","['Broja', 'Mount', 'Gallagher', 'Hall', 'Kovačić', 'Jorginho', 'Loftus-Cheek', 'Koulibaly', 'Chalobah', 'Azpilicueta', 'Mendy']","['18', '19', '23', '67', '8', '5', '12', '26', '14', '28', '16']"
55,Matchday 16,12/11/2022,False,False,False,West Ham,Leicester,0,2,0.54,0.46,18, 9 ,6, 6 ,0.56,0.44,0.45,0.09,0.46,22692,London Stadium,"[{'player_name': ' Scamacca ', 'player_number': ' 7'}, {'player_name': ' Benrahma ', 'player_number': ' 22'}, {'player_name': ' Lucas Paquetá ', 'player_number': ' 11'}, {'player_name': ' Bowen ', 'player_number': ' 20'}, {'player_name': ' Rice ', 'player_number': ' 41'}, {'player_name': ' Soucek ', 'player_number': ' 28'}, {'player_name': ' Cresswell ', 'player_number': ' 3'}, {'player_name': ' Zouma ', 'player_number': ' 4'}, {'player_name': ' Dawson ', 'player_number': ' 15'}, {'player_name': ' Kehrer ', 'player_number': ' 24'}, {'player_name': ' Fabianski ', 'player_number': ' 1'}]","[{'player_name': ' Daka ', 'player_number': ' 20'}, {'player_name': ' Barnes ', 'player_number': ' 7'}, {'player_name': ' Dewsbury-Hall ', 'player_number': ' 22'}, {'player_name': ' Tielemans ', 'player_number': ' 8'}, {'player_name': ' Maddison ', 'player_number': ' 10'}, {'player_name': ' Soumaré ', 'player_number': ' 42'}, {'player_name': ' Thomas ', 'player_number': ' 33'}, {'player_name': ' Faes ', 'player_number': ' 3'}, {'player_name': ' Amartey ', 'player_number': ' 18'}, {'player_name': ' Castagne ', 'player_number': ' 27'}, {'player_name': ' Ward ', 'player_number': ' 1'}]","['Scamacca', 'Benrahma', 'Lucas Paquetá', 'Bowen', 'Rice', 'Soucek', 'Cresswell', 'Zouma', 'Dawson', 'Kehrer', 'Fabianski']","['7', '22', '11', '20', '41', '28', '3', '4', '15', '24', '1']","['Daka', 'Barnes', 'Dewsbury-Hall', 'Tielemans', 'Maddison', 'Soumaré', 'Thomas', 'Faes', 'Amartey', 'Castagne', 'Ward']","['20', '7', '22', '8', '10', '42', '33', '3', '18', '27', '1']"
56,Matchday 16,12/11/2022,False,False,False,Tottenham,Leeds,4,3,0.55,0.45,14, 12 ,8, 5 ,0.51,0.49,0.73,0.05,0.22,39854,Tottenham Hotspur Stadium,"[{'player_name': ' Richarlison ', 'player_number': ' 9'}, {'player_name': ' Kane ', 'player_number': ' 10'}, {'player_name': ' Kulusevski ', 'player_number': ' 21'}, {'player_name': ' Perišić ', 'player_number': ' 14'}, {'player_name': ' Bentancur ', 'player_number': ' 30'}, {'player_name': ' Højbjerg ', 'player_number': ' 5'}, {'player_name': ' Emerson ', 'player_number': ' 12'}, {'player_name': ' Davies ', 'player_number': ' 33'}, {'player_name': ' Lenglet ', 'player_number': ' 34'}, {'player_name': ' Dier ', 'player_number': ' 15'}, {'player_name': ' Lloris ', 'player_number': ' 1'}]","[{'player_name': ' Rodrigo Moreno ', 'player_number': ' 19'}, {'player_name': ' Summerville ', 'player_number': ' 10'}, {'player_name': ' Aaronson ', 'player_number': ' 7'}, {'player_name': ' Gnonto ', 'player_number': ' 29'}, {'player_name': ' Roca ', 'player_number': ' 8'}, {'player_name': ' Adams ', 'player_number': ' 12'}, {'player_name': ' Struijk ', 'player_number': ' 21'}, {'player_name': ' Cooper ', 'player_number': ' 6'}, {'player_name': ' Koch ', 'player_number': ' 5'}, {'player_name': ' Kristensen ', 'player_number': ' 25'}, {'player_name': ' Meslier ', 'player_number': ' 1'}]","['Richarlison', 'Kane', 'Kulusevski', 'Perišić', 'Bentancur', 'Højbjerg', 'Emerson', 'Davies', 'Lenglet', 'Dier', 'Lloris']","['9', '10', '21', '14', '30', '5', '12', '33', '34', '15', '1']","['Rodrigo Moreno', 'Summerville', 'Aaronson', 'Gnonto', 'Roca', 'Adams', 'Struijk', 'Cooper', 'Koch', 'Kristensen', 'Meslier']","['19', '10', '7', '29', '8', '12', '21', '6', '5', '25', '1']"
57,Matchday 16,12/11/2022,False,False,False,Nottingham Forest,Crystal Palace,1,0,0.31,0.69,9, 8 ,2, 0 ,0.54,0.46,0.38,0.08,0.54,17400,The City Ground,"[{'player_name': ' Lingard ', 'player_number': ' 11'}, {'player_name': ' Gibbs-White ', 'player_number': ' 10'}, {'player_name': ' Johnson ', 'player_number': ' 20'}, {'player_name': ' Kouyaté ', 'player_number': ' 21'}, {'player_name': ' Freuler ', 'player_number': ' 23'}, {'player_name': ' Yates ', 'player_number': ' 22'}, {'player_name': ' Lodi ', 'player_number': ' 32'}, {'player_name': ' Boly ', 'player_number': ' 30'}, {'player_name': ' Worrall ', 'player_number': ' 4'}, {'player_name': ' Aurier ', 'player_number': ' 24'}, {'player_name': ' Henderson ', 'player_number': ' 1'}]","[{'player_name': ' Eze ', 'player_number': ' 10'}, {'player_name': ' Zaha ', 'player_number': ' 11'}, {'player_name': ' Jordan Ayew ', 'player_number': ' 9'}, {'player_name': ' Schlupp ', 'player_number': ' 15'}, {'player_name': ' Doucouré ', 'player_number': ' 28'}, {'player_name': ' Olise ', 'player_number': ' 7'}, {'player_name': ' Mitchell ', 'player_number': ' 3'}, {'player_name': ' Guéhi ', 'player_number': ' 6'}, {'player_name': ' Andersen ', 'player_number': ' 16'}, {'player_name': ' Clyne ', 'player_number': ' 17'}, {'player_name': ' Guaita ', 'player_number': ' 13'}]","['Lingard', 'Gibbs-White', 'Johnson', 'Kouyaté', 'Freuler', 'Yates', 'Lodi', 'Boly', 'Worrall', 'Aurier', 'Henderson']","['11', '10', '20', '21', '23', '22', '32', '30', '4', '24', '1']","['Eze', 'Zaha', 'Jordan Ayew', 'Schlupp', 'Doucouré', 'Olise', 'Mitchell', 'Guéhi', 'Andersen', 'Clyne', 'Guaita']","['10', '11', '9', '15', '28', '7', '3', '6', '16', '17', '13']"
58,Matchday 16,12/11/2022,False,False,False,Liverpool,Southampton,3,1,0.6,0.4,15, 9 ,7, 5 ,0.49,0.51,0.9,0.03,0.07,72046,Anfield,"[{'player_name': ' Núñez ', 'player_number': ' 27'}, {'player_name': ' Firmino ', 'player_number': ' 9'}, {'player_name': ' Salah ', 'player_number': ' 11'}, {'player_name': ' Thiago ', 'player_number': ' 6'}, {'player_name': ' Fabinho ', 'player_number': ' 3'}, {'player_name': ' Elliott ', 'player_number': ' 19'}, {'player_name': ' Robertson ', 'player_number': ' 26'}, {'player_name': ' Van Dijk ', 'player_number': ' 4'}, {'player_name': ' Gomez ', 'player_number': ' 2'}, {'player_name': ' Alexander-Arnold ', 'player_number': ' 66'}, {'player_name': ' Alisson ', 'player_number': ' 1'}]","[{'player_name': ' Adams ', 'player_number': ' 10'}, {'player_name': ' Armstrong ', 'player_number': ' 9'}, {'player_name': ' Armstrong ', 'player_number': ' 17'}, {'player_name': ' Lavia ', 'player_number': ' 45'}, {'player_name': ' Ward-Prowse ', 'player_number': ' 8'}, {'player_name': ' Perraud ', 'player_number': ' 15'}, {'player_name': ' Salisu ', 'player_number': ' 22'}, {'player_name': ' Caleta Car ', 'player_number': ' 6'}, {'player_name': ' Bella-Kotchap ', 'player_number': ' 37'}, {'player_name': ' Elyounoussi ', 'player_number': ' 24'}, {'player_name': ' Bazunu ', 'player_number': ' 31'}]","['Núñez', 'Firmino', 'Salah', 'Thiago', 'Fabinho', 'Elliott', 'Robertson', 'Van Dijk', 'Gomez', 'Alexander-Arnold', 'Alisson']","['27', '9', '11', '6', '3', '19', '26', '4', '2', '66', '1']","['Adams', 'Armstrong', 'Armstrong', 'Lavia', 'Ward-Prowse', 'Perraud', 'Salisu', 'Caleta Car', 'Bella-Kotchap', 'Elyounoussi', 'Bazunu']","['10', '9', '17', '45', '8', '15', '22', '6', '37', '24', '31']"
59,Matchday 16,12/11/2022,False,False,False,Bournemouth,Everton,3,0,0.35,0.65,16, 15 ,9, 3 ,0.42,0.58,0.37,0.09,0.54,18020,Vitality Stadium,"[{'player_name': ' Moore ', 'player_number': ' 21'}, {'player_name': ' Solanke ', 'player_number': ' 9'}, {'player_name': ' Billing ', 'player_number': ' 29'}, {'player_name': ' Lerma ', 'player_number': ' 8'}, {'player_name': ' Cook ', 'player_number': ' 4'}, {'player_name': ' Tavernier ', 'player_number': ' 16'}, {'player_name': ' Zemura ', 'player_number': ' 33'}, {'player_name': ' Senesi ', 'player_number': ' 25'}, {'player_name': ' Stephens ', 'player_number': ' 3'}, {'player_name': ' Smith ', 'player_number': ' 15'}, {'player_name': ' Travers ', 'player_number': ' 1'}]","[{'player_name': ' Gray ', 'player_number': ' 11'}, {'player_name': ' Maupay ', 'player_number': ' 20'}, {'player_name': ' McNeil ', 'player_number': ' 7'}, {'player_name': ' Onana ', 'player_number': ' 8'}, {'player_name': ' Gueye ', 'player_number': ' 27'}, {'player_name': ' Iwobi ', 'player_number': ' 17'}, {'player_name': ' Mykolenko ', 'player_number': ' 19'}, {'player_name': ' Tarkowski ', 'player_number': ' 2'}, {'player_name': ' Coady ', 'player_number': ' 30'}, {'player_name': ' Patterson ', 'player_number': ' 3'}, {'player_name': ' Pickford ', 'player_number': ' 1'}]","['Moore', 'Solanke', 'Billing', 'Lerma', 'Cook', 'Tavernier', 'Zemura', 'Senesi', 'Stephens', 'Smith', 'Travers']","['21', '9', '29', '8', '4', '16', '33', '25', '3', '15', '1']","['Gray', 'Maupay', 'McNeil', 'Onana', 'Gueye', 'Iwobi', 'Mykolenko', 'Tarkowski', 'Coady', 'Patterson', 'Pickford']","['11', '20', '7', '8', '27', '17', '19', '2', '30', '3', '1']"
60,Matchday 16,12/11/2022,False,False,False,Manchester City,Brentford,1,2,0.75,0.25,29, 10 ,6, 8 ,0.51,0.49,0.9,0.02,0.08,80456,Etihad Stadium,"[{'player_name': ' Foden ', 'player_number': ' 47'}, {'player_name': ' Haaland ', 'player_number': ' 9'}, {'player_name': ' Bernardo Silva ', 'player_number': ' 20'}, {'player_name': ' Gündoğan ', 'player_number': ' 8'}, {'player_name': ' Rodri ', 'player_number': ' 16'}, {'player_name': ' De Bruyne ', 'player_number': ' 17'}, {'player_name': ' Cancelo ', 'player_number': ' 7'}, {'player_name': ' Laporte ', 'player_number': ' 14'}, {'player_name': ' Akanji ', 'player_number': ' 25'}, {'player_name': ' Stones ', 'player_number': ' 5'}, {'player_name': ' Ederson ', 'player_number': ' 31'}]","[{'player_name': ' Toney ', 'player_number': ' 17'}, {'player_name': ' Mbeumo ', 'player_number': ' 19'}, {'player_name': ' Henry ', 'player_number': ' 3'}, {'player_name': ' Jensen ', 'player_number': ' 8'}, {'player_name': ' Janelt ', 'player_number': ' 27'}, {'player_name': ' Onyeka ', 'player_number': ' 15'}, {'player_name': ' Roerslev ', 'player_number': ' 30'}, {'player_name': ' Mee ', 'player_number': ' 16'}, {'player_name': ' Pinnock ', 'player_number': ' 5'}, {'player_name': ' Jørgensen ', 'player_number': ' 13'}, {'player_name': ' Raya ', 'player_number': ' 1'}]","['Foden', 'Haaland', 'Bernardo Silva', 'Gündoğan', 'Rodri', 'De Bruyne', 'Cancelo', 'Laporte', 'Akanji', 'Stones', 'Ederson']","['47', '9', '20', '8', '16', '17', '7', '14', '25', '5', '31']","['Toney', 'Mbeumo', 'Henry', 'Jensen', 'Janelt', 'Onyeka', 'Roerslev', 'Mee', 'Pinnock', 'Jørgensen', 'Raya']","['17', '19', '3', '8', '27', '15', '30', '16', '5', '13', '1']"
61,Matchday 15,06/11/2022,False,False,False,Tottenham,Liverpool,1,2,0.46,0.54,14, 13 ,5, 6 ,0.52,0.48,0.26,0.07,0.67,136134,Tottenham Hotspur Stadium,"[{'player_name': ' Perišić ', 'player_number': ' 14'}, {'player_name': ' Kane ', 'player_number': ' 10'}, {'player_name': ' Højbjerg ', 'player_number': ' 5'}, {'player_name': ' Bissouma ', 'player_number': ' 38'}, {'player_name': ' Bentancur ', 'player_number': ' 30'}, {'player_name': ' Sessegnon ', 'player_number': ' 19'}, {'player_name': ' Davies ', 'player_number': ' 33'}, {'player_name': ' Lenglet ', 'player_number': ' 34'}, {'player_name': ' Dier ', 'player_number': ' 15'}, {'player_name': ' Emerson ', 'player_number': ' 12'}, {'player_name': ' Lloris ', 'player_number': ' 1'}]","[{'player_name': ' Núñez ', 'player_number': ' 27'}, {'player_name': ' Salah ', 'player_number': ' 11'}, {'player_name': ' Firmino ', 'player_number': ' 9'}, {'player_name': ' Thiago ', 'player_number': ' 6'}, {'player_name': ' Elliott ', 'player_number': ' 19'}, {'player_name': ' Fabinho ', 'player_number': ' 3'}, {'player_name': ' Robertson ', 'player_number': ' 26'}, {'player_name': ' Van Dijk ', 'player_number': ' 4'}, {'player_name': ' Konaté ', 'player_number': ' 5'}, {'player_name': ' Alexander-Arnold ', 'player_number': ' 66'}, {'player_name': ' Alisson ', 'player_number': ' 1'}]","['Perišić', 'Kane', 'Højbjerg', 'Bissouma', 'Bentancur', 'Sessegnon', 'Davies', 'Lenglet', 'Dier', 'Emerson', 'Lloris']","['14', '10', '5', '38', '30', '19', '33', '34', '15', '12', '1']","['Núñez', 'Salah', 'Firmino', 'Thiago', 'Elliott', 'Fabinho', 'Robertson', 'Van Dijk', 'Konaté', 'Alexander-Arnold', 'Alisson']","['27', '11', '9', '6', '19', '3', '26', '4', '5', '66', '1']"
62,Matchday 15,06/11/2022,False,False,False,Southampton,Newcastle United,1,4,0.56,0.44,16, 7 ,5, 4 ,0.61,0.39,0.12,0.03,0.85,29710,St. Mary's Stadium,"[{'player_name': ' Walcott ', 'player_number': ' 32'}, {'player_name': ' Elyounoussi ', 'player_number': ' 24'}, {'player_name': ' Adams ', 'player_number': ' 10'}, {'player_name': ' Armstrong ', 'player_number': ' 17'}, {'player_name': ' Maitland-Niles ', 'player_number': ' 3'}, {'player_name': ' Ward-Prowse ', 'player_number': ' 8'}, {'player_name': ' Perraud ', 'player_number': ' 15'}, {'player_name': ' Salisu ', 'player_number': ' 22'}, {'player_name': ' Bella-Kotchap ', 'player_number': ' 37'}, {'player_name': ' Larios ', 'player_number': ' 28'}, {'player_name': ' Bazunu ', 'player_number': ' 31'}]","[{'player_name': ' Murphy ', 'player_number': ' 23'}, {'player_name': ' Wilson ', 'player_number': ' 9'}, {'player_name': ' Almirón ', 'player_number': ' 24'}, {'player_name': ' Willock ', 'player_number': ' 28'}, {'player_name': ' Bruno Guimarães ', 'player_number': ' 39'}, {'player_name': ' Longstaff ', 'player_number': ' 36'}, {'player_name': ' Burn ', 'player_number': ' 33'}, {'player_name': ' Botman ', 'player_number': ' 4'}, {'player_name': ' Schär ', 'player_number': ' 5'}, {'player_name': ' Trippier ', 'player_number': ' 2'}, {'player_name': ' Pope ', 'player_number': ' 22'}]","['Walcott', 'Elyounoussi', 'Adams', 'Armstrong', 'Maitland-Niles', 'Ward-Prowse', 'Perraud', 'Salisu', 'Bella-Kotchap', 'Larios', 'Bazunu']","['32', '24', '10', '17', '3', '8', '15', '22', '37', '28', '31']","['Murphy', 'Wilson', 'Almirón', 'Willock', 'Bruno Guimarães', 'Longstaff', 'Burn', 'Botman', 'Schär', 'Trippier', 'Pope']","['23', '9', '24', '28', '39', '36', '33', '4', '5', '2', '22']"
63,Matchday 15,06/11/2022,False,False,False,West Ham,Crystal Palace,1,2,0.42,0.58,5, 15 ,2, 6 ,0.46,0.54,0.66,0.08,0.26,20273,London Stadium,"[{'player_name': ' Scamacca ', 'player_number': ' 7'}, {'player_name': ' Benrahma ', 'player_number': ' 22'}, {'player_name': ' Lucas Paquetá ', 'player_number': ' 11'}, {'player_name': ' Bowen ', 'player_number': ' 20'}, {'player_name': ' Rice ', 'player_number': ' 41'}, {'player_name': ' Soucek ', 'player_number': ' 28'}, {'player_name': ' Cresswell ', 'player_number': ' 3'}, {'player_name': ' Zouma ', 'player_number': ' 4'}, {'player_name': ' Dawson ', 'player_number': ' 15'}, {'player_name': ' Kehrer ', 'player_number': ' 24'}, {'player_name': ' Fabianski ', 'player_number': ' 1'}]","[{'player_name': ' Eze ', 'player_number': ' 10'}, {'player_name': ' Zaha ', 'player_number': ' 11'}, {'player_name': ' Jordan Ayew ', 'player_number': ' 9'}, {'player_name': ' Schlupp ', 'player_number': ' 15'}, {'player_name': ' Doucouré ', 'player_number': ' 28'}, {'player_name': ' Olise ', 'player_number': ' 7'}, {'player_name': ' Mitchell ', 'player_number': ' 3'}, {'player_name': ' Guéhi ', 'player_number': ' 6'}, {'player_name': ' Andersen ', 'player_number': ' 16'}, {'player_name': ' Clyne ', 'player_number': ' 17'}, {'player_name': ' Guaita ', 'player_number': ' 13'}]","['Scamacca', 'Benrahma', 'Lucas Paquetá', 'Bowen', 'Rice', 'Soucek', 'Cresswell', 'Zouma', 'Dawson', 'Kehrer', 'Fabianski']","['7', '22', '11', '20', '41', '28', '3', '4', '15', '24', '1']","['Eze', 'Zaha', 'Jordan Ayew', 'Schlupp', 'Doucouré', 'Olise', 'Mitchell', 'Guéhi', 'Andersen', 'Clyne', 'Guaita']","['10', '11', '9', '15', '28', '7', '3', '6', '16', '17', '13']"
64,Matchday 15,06/11/2022,False,False,False,Aston Villa,Manchester United,3,1,0.41,0.59,6, 8 ,4, 3 ,0.56,0.44,0.19,0.03,0.78,127200,Villa Park,"[{'player_name': ' Watkins ', 'player_number': ' 11'}, {'player_name': ' Bailey ', 'player_number': ' 31'}, {'player_name': ' Buendía ', 'player_number': ' 10'}, {'player_name': ' Ramsey ', 'player_number': ' 41'}, {'player_name': ' Douglas Luiz ', 'player_number': ' 6'}, {'player_name': ' Dendoncker ', 'player_number': ' 32'}, {'player_name': ' Digne ', 'player_number': ' 27'}, {'player_name': ' Mings ', 'player_number': ' 5'}, {'player_name': ' Konsa ', 'player_number': ' 4'}, {'player_name': ' Cash ', 'player_number': ' 2'}, {'player_name': ' Martínez ', 'player_number': ' 1'}]","[{'player_name': ' Ronaldo ', 'player_number': ' 7'}, {'player_name': ' Garnacho ', 'player_number': ' 49'}, {'player_name': ' van de Beek ', 'player_number': ' 34'}, {'player_name': ' Rashford ', 'player_number': ' 10'}, {'player_name': ' Eriksen ', 'player_number': ' 14'}, {'player_name': ' Casemiro ', 'player_number': ' 18'}, {'player_name': ' Shaw ', 'player_number': ' 23'}, {'player_name': ' Martínez ', 'player_number': ' 6'}, {'player_name': ' Lindelof ', 'player_number': ' 2'}, {'player_name': ' Dalot ', 'player_number': ' 20'}, {'player_name': ' De Gea ', 'player_number': ' 1'}]","['Watkins', 'Bailey', 'Buendía', 'Ramsey', 'Douglas Luiz', 'Dendoncker', 'Digne', 'Mings', 'Konsa', 'Cash', 'Martínez']","['11', '31', '10', '41', '6', '32', '27', '5', '4', '2', '1']","['Ronaldo', 'Garnacho', 'van de Beek', 'Rashford', 'Eriksen', 'Casemiro', 'Shaw', 'Martínez', 'Lindelof', 'Dalot', 'De Gea']","['7', '49', '34', '10', '14', '18', '23', '6', '2', '20', '1']"
65,Matchday 15,06/11/2022,False,False,False,Chelsea,Arsenal,0,1,0.44,0.56,5, 14 ,1, 2 ,0.5,0.5,0.38,0.07,0.55,115752,Stamford Bridge,"[{'player_name': ' Aubameyang ', 'player_number': ' 9'}, {'player_name': ' Mount ', 'player_number': ' 19'}, {'player_name': ' Havertz ', 'player_number': ' 29'}, {'player_name': ' Sterling ', 'player_number': ' 17'}, {'player_name': ' Jorginho ', 'player_number': ' 5'}, {'player_name': ' Loftus-Cheek ', 'player_number': ' 12'}, {'player_name': ' Cucurella ', 'player_number': ' 32'}, {'player_name': ' Thiago Silva ', 'player_number': ' 6'}, {'player_name': ' Chalobah ', 'player_number': ' 14'}, {'player_name': ' Azpilicueta ', 'player_number': ' 28'}, {'player_name': ' Mendy ', 'player_number': ' 16'}]","[{'player_name': ' Martinelli ', 'player_number': ' 11'}, {'player_name': ' Jesus ', 'player_number': ' 9'}, {'player_name': ' Saka ', 'player_number': ' 7'}, {'player_name': ' Xhaka ', 'player_number': ' 34'}, {'player_name': ' Partey ', 'player_number': ' 5'}, {'player_name': ' Ødegaard ', 'player_number': ' 8'}, {'player_name': ' Zinchenko ', 'player_number': ' 35'}, {'player_name': ' Gabriel ', 'player_number': ' 6'}, {'player_name': ' Saliba ', 'player_number': ' 12'}, {'player_name': ' White ', 'player_number': ' 4'}, {'player_name': ' Ramsdale ', 'player_number': ' 1'}]","['Aubameyang', 'Mount', 'Havertz', 'Sterling', 'Jorginho', 'Loftus-Cheek', 'Cucurella', 'Thiago Silva', 'Chalobah', 'Azpilicueta', 'Mendy']","['9', '19', '29', '17', '5', '12', '32', '6', '14', '28', '16']","['Martinelli', 'Jesus', 'Saka', 'Xhaka', 'Partey', 'Ødegaard', 'Zinchenko', 'Gabriel', 'Saliba', 'White', 'Ramsdale']","['11', '9', '7', '34', '5', '8', '35', '6', '12', '4', '1']"
66,Matchday 15,05/11/2022,False,False,False,Everton,Leicester,0,2,0.48,0.52,12, 22 ,2, 8 ,0.55,0.45,0.44,0.09,0.47,23280,Goodison Park,"[{'player_name': ' McNeil ', 'player_number': ' 7'}, {'player_name': ' Calvert-Lewin ', 'player_number': ' 9'}, {'player_name': ' Gray ', 'player_number': ' 11'}, {'player_name': ' Onana ', 'player_number': ' 8'}, {'player_name': ' Gueye ', 'player_number': ' 27'}, {'player_name': ' Iwobi ', 'player_number': ' 17'}, {'player_name': ' Mykolenko ', 'player_number': ' 19'}, {'player_name': ' Tarkowski ', 'player_number': ' 2'}, {'player_name': ' Coady ', 'player_number': ' 30'}, {'player_name': ' Coleman ', 'player_number': ' 23'}, {'player_name': ' Pickford ', 'player_number': ' 1'}]","[{'player_name': ' Daka ', 'player_number': ' 20'}, {'player_name': ' Barnes ', 'player_number': ' 7'}, {'player_name': ' Dewsbury-Hall ', 'player_number': ' 22'}, {'player_name': ' Tielemans ', 'player_number': ' 8'}, {'player_name': ' Maddison ', 'player_number': ' 10'}, {'player_name': ' Soumaré ', 'player_number': ' 42'}, {'player_name': ' Justin ', 'player_number': ' 2'}, {'player_name': ' Faes ', 'player_number': ' 3'}, {'player_name': ' Amartey ', 'player_number': ' 18'}, {'player_name': ' Castagne ', 'player_number': ' 27'}, {'player_name': ' Ward ', 'player_number': ' 1'}]","['McNeil', 'Calvert-Lewin', 'Gray', 'Onana', 'Gueye', 'Iwobi', 'Mykolenko', 'Tarkowski', 'Coady', 'Coleman', 'Pickford']","['7', '9', '11', '8', '27', '17', '19', '2', '30', '23', '1']","['Daka', 'Barnes', 'Dewsbury-Hall', 'Tielemans', 'Maddison', 'Soumaré', 'Justin', 'Faes', 'Amartey', 'Castagne', 'Ward']","['20', '7', '22', '8', '10', '42', '2', '3', '18', '27', '1']"
67,Matchday 15,05/11/2022,False,False,False,Wolves,Brighton,2,3,0.28,0.72,8, 19 ,5, 8 ,0.42,0.58,0.36,0.06,0.58,18341,Molineux Stadium,"[{'player_name': ' Podence ', 'player_number': ' 10'}, {'player_name': ' Hwang Hee-chan ', 'player_number': ' 11'}, {'player_name': ' Guedes ', 'player_number': ' 17'}, {'player_name': ' Moutinho ', 'player_number': ' 28'}, {'player_name': ' Neves ', 'player_number': ' 8'}, {'player_name': ' Traoré ', 'player_number': ' 6'}, {'player_name': ' Bueno ', 'player_number': ' 64'}, {'player_name': ' Kilman ', 'player_number': ' 23'}, {'player_name': ' Collins ', 'player_number': ' 4'}, {'player_name': ' Semedo ', 'player_number': ' 22'}, {'player_name': ' Sá ', 'player_number': ' 1'}]","[{'player_name': ' Trossard ', 'player_number': ' 11'}, {'player_name': ' Mitoma ', 'player_number': ' 22'}, {'player_name': ' Lallana ', 'player_number': ' 14'}, {'player_name': ' March ', 'player_number': ' 7'}, {'player_name': ' Caicedo ', 'player_number': ' 25'}, {'player_name': ' Mac Allister ', 'player_number': ' 10'}, {'player_name': ' Estupiñán ', 'player_number': ' 30'}, {'player_name': ' Dunk ', 'player_number': ' 5'}, {'player_name': ' Webster ', 'player_number': ' 4'}, {'player_name': ' Groß ', 'player_number': ' 13'}, {'player_name': ' Sánchez ', 'player_number': ' 1'}]","['Podence', 'Hwang Hee-chan', 'Guedes', 'Moutinho', 'Neves', 'Traoré', 'Bueno', 'Kilman', 'Collins', 'Semedo', 'Sá']","['10', '11', '17', '28', '8', '6', '64', '23', '4', '22', '1']","['Trossard', 'Mitoma', 'Lallana', 'March', 'Caicedo', 'Mac Allister', 'Estupiñán', 'Dunk', 'Webster', 'Groß', 'Sánchez']","['11', '22', '14', '7', '25', '10', '30', '5', '4', '13', '1']"
